SMILES,HLM CLint,MLM CLint,row_id,split
COc1cc(C(F)(F)F)c2[nH]c3c(=O)n(CCCN4CCCCC4)ccc3c2c1,11.8,225.5,950,train
CNc1ccc(OCCN2CCCCC2)cc1-c1cc(-c2ccncc2)ccn1,42.8,514.3,951,train
O=C1CCc2ccc(-c3ccc(F)c(OCCN4CCCCC4)n3)cc2N1,32.6,897.0,952,train
CNCCCOc1cnn(-c2ccc3ccncc3c2)c1,617.0,619.1,953,train
O=C1Cc2cc(-n3ccc(OCC4CNC4)n3)ccc2CN1,1.0,70.4,954,train
NC1(COc2cnn(-c3ccc4ccncc4c3)c2)CC1,0.0,268.8,955,train
CN1C(=O)CCc2ccc(-c3ccc(OCCN4CCNCC4)cc3)cc21,0.0,46.3,956,val
Fc1cccc(-c2cccc(Nc3ccn(CC4CCNCC4)n3)n2)c1,2.5,23.6,957,train
Fc1cccc(-c2cccc(Nc3ccnn3CC3CCNCC3)n2)c1,0.0,524.1,958,train
CN(c1cccc(-c2cccc(F)c2)n1)c1ccn(CC2CCNCC2)n1,1.1,15.3,959,train
CN(c1cccc(-c2cccc(F)c2)n1)c1ccnn1CC1CCNCC1,2.3,550.6,960,train
O=C(c1n[nH]cc1-c1ccc2ncsc2c1)N1CCN(Cc2ccc(Cl)cc2)CC1,143.0,367.3,961,train
O=C(c1n[nH]cc1C1CC1)N1CCC(Oc2ccc(Br)cc2)CC1,0.0,72.2,962,train
O=C(c1n[nH]c2cccnc12)N1CCC(Oc2ccc(Br)cc2)CC1,2.5,42.7,963,train
COc1ccc(-c2c[nH]nc2C(=O)N2CCC(Oc3cncc(Cl)c3)CC2)cc1OC,131.0,3478.2,964,train
O=C(c1n[nH]c2cccnc12)N1CCCN(Cc2cncc(Cl)c2)CC1,56.0,2181.6,965,train
O=C(c1n[nH]cc1-c1ccc2ncsc2c1)N1CCCN(Cc2cncc(Cl)c2)CC1,567.1,2716.3,966,train
O=C(c1n[nH]cc1-c1ccc2ncsc2c1)N1CCN(Cc2cncc(Cl)c2)C2(CC2)C1,119.6,475.2,967,train
O=C(c1n[nH]c2ccccc12)N1CC2CC(C1)N2Cc1cncc(Cl)c1,19.7,265.4,968,train
O=C(c1n[nH]cc1-c1ccc2ncsc2c1)N1CC2CC(C1)N2Cc1cncc(Cl)c1,43.6,214.1,969,val
O=C(c1n[nH]cc1-c1ccc2ncsc2c1)N1CC2CCC(C1)N2Cc1cncc(Cl)c1,132.8,824.4,970,val
O=C(c1n[nH]cc1-c1ccccc1)N1CC2CCC(C1)N2Cc1cncc(Cl)c1,472.8,3363.5,971,train
O=C(c1n[nH]cc1-c1ccc2ncsc2c1)N1CCN(Cc2ccccc2)CC1,121.9,434.5,972,train
COc1ccccc1-c1cc(C(=O)N2CCC(Oc3cncc(Cl)c3)CC2)[nH]n1,4.3,284.4,973,train
COc1ccc(-c2cc(C(=O)N3CCC(Oc4cncc(Cl)c4)CC3)[nH]n2)c(F)c1,49.1,799.5,974,train
NCCn1ccc2c([nH]c3cc(F)ccc32)c1=O,53.8,45.0,975,val
COc1cccc2[nH]c3c(=O)n(CCN(C)C4CCCCC4)ccc3c12,336.3,19.4,976,train
O=c1c2[nH]c3cc(F)ccc3c2ccn1CCNC1CCCCC1,37.3,904.5,977,train
CC1(O)CC(NCCn2ccc3c([nH]c4cc(F)ccc43)c2=O)C1,3.8,14.3,978,train
O=c1c2[nH]c3cc(F)ccc3c2ccn1CCNC1CC(F)(F)C1,24.1,177.1,979,train
C[C@@H](NCCn1ccc2c3ccc(F)cc3n(C)c2c1=O)[C@@H]1CCC(=O)N1,5.6,159.6,980,train
O=c1c2[nH]c3cc4c(cc3c2ccn1CCCN1CCCCC1)OCO4,19.7,245.5,981,train
O=c1c2[nH]c3cc4c(cc3c2ccn1CCCN1CCCCC1)OC(F)(F)O4,4.1,40.9,982,train
CCOc1cc2[nH]c3c(=O)n(CCCN4CCCCC4)ccc3c2cc1F,13.6,7744.4,983,train
C[C@H](COc1ccc2c(c1)c1ccn(CCCN3CCCCC3)c(=O)c1n2C)n1ccnn1,9.0,587.3,984,train
COc1ccc2c(c1)c1cc(=O)n(CCCN3CCCCC3)nc1n2C,14.9,343.3,985,train
CC(=O)NCCn1ccc2c([nH]c3cc(F)ccc32)c1=O,2.1,156.0,986,val
NCCCn1ccc2c([nH]c3cc(F)ccc32)c1=O,7.9,81.4,987,val
CC(=O)NCCCn1ccc2c([nH]c3cc(F)ccc32)c1=O,4.9,305.9,988,val
CC(C)NCCCn1ccc2c([nH]c3cc(F)ccc32)c1=O,10.5,93.4,989,val
CN1CCC[C@@H](Cn2ccc3c([nH]c4cc(OCC5CC5)ccc43)c2=O)C1,6.2,86.6,990,train
CCOc1cc2[nH]c3c(=O)n(CCCN4CCCCC4)ccc3c2cn1,5.7,42.1,991,train
Cn1c2cc(F)cc(C(F)F)c2c2ccn(CCN)c(=O)c21,17.6,126.0,992,val
CC(C)NCCn1ccc2c([nH]c3cc(F)ccc32)c1=O,11.9,68.9,993,val
O=C1CCc2ccc(-c3cccc(OCCNC4CCC(F)(F)CC4)n3)cc2N1,37.7,408.3,994,train
NC(=O)CCOc1ccc(-c2ccc3ccncc3c2)cc1,11.8,384.4,995,train
FC1(F)CC(NCCOc2cnn(-c3ccc4ccncc4c3)c2)C1,23.0,582.7,996,train
c1cc2ccc(-n3cc(OCCNC4COC4)cn3)cc2cn1,7.1,271.0,997,train
C[C@@H](c1ccc(Nc2cccc(-c3cccc(F)c3)n2)nc1)N1CCOCC1,48.6,481.6,998,val
C[C@H](c1ccc(Nc2cccc(-c3cccc(F)c3)n2)nc1)N1CCOCC1,89.5,860.3,999,val
NCCOc1cccc(-c2ccc3c(c2)NC(=O)CC3)n1,1.6,76.7,1000,val
NC(=O)Cn1ccc(Nc2cccc(-c3cccnc3)n2)n1,5.5,89.0,1001,val
Cc1c2ccnc(C(=O)N[C@H](C)CN(C)C)c2cc2c3cc(OCCCN4CCN(C)CC4)ccc3n(C)c12,17.2,226.8,1002,train
O=C(c1n[nH]cc1-c1ccccc1)N1CCN(Cc2cncc(Cl)c2)CC(F)(F)C1,973.7,3520.1,1003,val
O=C(c1n[nH]c2cccnc12)N1CCN(Cc2cncc(Cl)c2)CC(F)(F)C1,309.0,3552.6,1004,train
O=C(c1n[nH]c2cccnc12)N1CCN(Cc2ccc(Cl)cc2)CC(F)(F)C1,67.5,1160.2,1005,val
O=C(c1n[nH]cc1-c1ccc2ncsc2c1)N1CCN(Cc2cncc(Cl)c2)CC(F)(F)C1,561.1,2226.7,1006,train
O=C(c1n[nH]c2ccccc12)N1CCN(Cc2cncc(Cl)c2)CC(F)(F)C1,876.8,3322.9,1007,val
O=C(c1n[nH]cc1-c1ccccc1)N1CCN(Cc2ccc(Cl)cc2)CC(F)(F)C1,250.4,2495.2,1008,train
CC(=O)N1CCC(OC2CCN(C(=O)c3n[nH]cc3-c3ccc4ncsc4c3)CC2)CC1,6.8,78.7,1009,train
O=C(c1n[nH]cc1-c1ccc2ncsc2c1)N1CCC(OC2CCNCC2)CC1,0.0,0.0,1010,train
O=C(c1n[nH]cc1-c1ccc2c(c1)OC(F)(F)O2)N1CCN(Cc2cncc(Cl)c2)CC1,839.4,2227.9,1011,train
O=C(c1n[nH]cc1-c1ccc2c(c1)OC(F)(F)O2)N1CCC(Oc2cncc(Cl)c2)CC1,151.4,420.8,1012,train
N#Cc1ccc(OC2CCN(C(=O)c3n[nH]cc3-c3ccc4ncsc4c3)CC2)cc1,34.4,209.1,1013,train
COc1ccc(-n2cc(C(=O)N3CCC(Oc4cncc(Cl)c4)CC3)cn2)c(OC)c1,17.6,387.2,1014,train
Clc1cncc(OC2CCN(Cc3n[nH]c4ccccc34)CC2)c1,50.2,1319.2,1015,train
OCCCOc1cnn(-c2ccc3ccncc3c2)c1,24.7,848.9,1016,train
O=C1CCc2ccc(-n3cc(OCCNC4CCC(F)(F)CC4)cn3)cc2N1,3.0,29.1,1017,val
NC1(CCOc2ccc(-c3ccc4ccncc4c3)cc2)CCCCC1,6.4,132.1,1018,val
c1cc2cnc(-c3ccc(OCCN4CCCCC4)cc3)cc2cn1,20.4,1163.1,1019,train
O=C1CCc2ccc(-c3cccc(OCCN4CCCCC4)n3)c(F)c2N1,3.5,110.0,1020,train
NC(=O)Cc1ccnc(Nc2cccc(-c3cccnc3)n2)n1,7.1,108.0,1021,train
NC(=O)Cc1cccc(Oc2cccc(-c3cccnc3)n2)n1,0.0,70.6,1022,train
CN(c1cccc(-c2cccnc2)n1)c1ccn(CC(N)=O)n1,13.7,96.0,1023,val
NC(=O)Cc1cccc(Nc2cccc(-c3cccc(S(N)(=O)=O)c3)n2)n1,0.0,89.8,1024,train
NC(=O)Cc1cccc(Nc2cc(-c3cccnc3)ccn2)n1,68.4,438.6,1025,train
NC(=O)Cc1cccc(Nc2cccc(-c3cccc(F)c3)n2)n1,71.4,1149.0,1026,train
Cc1cc(C#N)cc(-c2cccc(OCCN3CCCCC3)c2)c1,58.8,1139.8,1027,train
c1cc2ccc(-c3ccc(OC4CNC4)cc3)cc2cn1,11.9,194.5,1028,val
O=C(c1n[nH]cc1-c1ccc2ncoc2c1)N1CCN(Cc2cncc(Cl)c2)CC1,351.7,1651.1,1029,train
CNC(=O)N1CCC(OC2CCN(C(=O)c3n[nH]cc3-c3ccc4ncsc4c3)CC2)CC1,8.9,127.9,1030,train
O=C(c1n[nH]cc1-c1ccc2ncsc2c1)N1CCC(OC2CCN(C3CC3)CC2)CC1,19.6,362.9,1031,train
O=C(c1n[nH]cc1C#Cc1cncs1)N1CCN(Cc2cncc(Cl)c2)CC1,160.7,2334.4,1032,train
COc1ccc(-c2ncc(C(=O)N3CCC(Oc4cncc(Cl)c4)CC3)[nH]2)c(OC)c1,11.5,149.0,1033,train
COc1ccc(-c2cc(CN3CCC(Oc4cncc(Cl)c4)CC3)n[nH]2)cc1OC,156.1,888.3,1034,train
Clc1cncc(OC2CCN(Cc3n[nH]cc3-c3ccccc3)CC2)c1,376.4,2213.0,1035,train
COc1ccc(-c2cc(CN3CCC(Oc4cncc(Cl)c4)CC3)n[nH]2)c(OC)c1,87.0,533.8,1036,train
Clc1ccc(CN2CC3CCC(C2)N3Cc2n[nH]c3cccnc23)cc1,23.1,195.9,1037,val
Clc1ccc(CN2CC3CC(C2)N3Cc2n[nH]c3cccnc23)cc1,18.5,138.1,1038,train
Clc1cncc(CN2C3CCC2CN(Cc2n[nH]c4cccnc24)C3)c1,246.7,2330.9,1039,train
COc1ccc2c3cc(=O)n(CCCN4CCCCC4)nc3n(C)c2c1,12.9,153.9,1040,train
CC(C)NCCn1ccc2c3ccc(F)cc3n(C)c2c1=O,20.7,565.0,1041,val
O=c1c2[nH]c3cc(F)ccc3c2ccn1CC[C@H]1CCCN1,6.7,71.0,1042,train
O=c1c2[nH]c3cc(F)ccc3c2ccn1C[C@@H]1CCCN1,3.8,53.5,1043,train
O=c1c2[nH]c3cc(F)ccc3c2ccn1CCC1CNC1,9.1,7.2,1044,train
O=c1c2[nH]c3cc(OC(F)F)ccc3c2ccn1CCCN1CCCCC1,10.2,48.5,1045,train
COc1ccc2c(c1)[nH]c1c(C(N)=O)ncnc12,80.3,1483.1,1046,train
O=c1c2[nH]c3cc(Cl)ncc3c2ccn1CCCN1CCCCC1,0.0,17.4,1047,train
O=c1c2[nH]c3cc(F)ncc3c2ccn1CCCN1CCCCC1,0.3,14.0,1048,train
O=C1CCc2ccc(-c3nc(OCCN4CCCCC4)ccc3F)cc2N1,17.0,484.5,1049,train
O=C1CCc2ccc(-c3nc(Cl)ccc3OCCN3CCCCC3)cc2N1,43.0,196.6,1050,train
c1ccc(-n2ccc(Nc3ccc(OCCCN4CCCC4)cc3)n2)nc1,3.9,98.1,1051,train
CNC1(CCOc2cnn(-c3ccc4ccncc4c3)c2)CC1,6.0,4.5,1052,train
c1ccc(-n2cc(Nc3ccc(OCCCN4CCCC4)cn3)cn2)nc1,23.7,57.5,1053,train
FC1(F)CCN(CCOc2ccc(-c3ccc4ccncc4c3)cc2)CC1,48.5,313.6,1054,train
NC(=O)Cc1cccc(Nc2nccc(-c3cccnc3)n2)n1,22.5,138.6,1055,train
O=C1CCc2ccc(-c3cccc(OC4CNC4)n3)cc2N1,0.0,111.2,1056,train
c1cncc(-c2cccc(Nc3cccc(OC4CNC4)n3)n2)c1,14.0,435.0,1057,train
O=C(c1n[nH]cc1-c1ccc2ncoc2c1)N1CCN(Cc2ccc(Cl)cc2)CC1,310.5,1994.5,1058,train
Cc1cn2nc(-c3c[nH]nc3C(=O)N3CCC(Oc4cncc(Cl)c4)CC3)ccc2n1,117.3,1299.4,1059,train
O=C(c1n[nH]cc1-c1ccc2nccn2n1)N1CCC(Oc2cncc(Cl)c2)CC1,64.4,842.0,1060,train
O=C1CN(Cc2ccc(Cl)cc2)CCN1Cc1n[nH]c2cccnc12,15.0,253.8,1061,train
O=C(c1n[nH]cc1C#Cc1cncs1)N1CCC(Oc2cncc(Cl)c2)CC1,38.3,128.6,1062,train
COc1ccc(-c2c[nH]c(C(=O)N3CCC(Oc4cncc(Cl)c4)CC3)n2)c(OC)c1,25.3,252.7,1063,val
O=C(c1n[nH]c2cccnc12)N1CCC(Oc2ccn3ccnc3c2)CC1,0.1,12.9,1064,train
O=C(c1n[nH]c2cccnc12)N1CCC(Oc2ccn3cnnc3c2)CC1,0.0,24.6,1065,train
O=C(c1n[nH]c2ccccc12)N1CCC(Oc2ccn3cnnc3c2)CC1,0.9,45.5,1066,val
O=C(c1n[nH]c2ccccc12)N1CCC(Oc2ccn3ccnc3c2)CC1,13.5,126.0,1067,train
Clc1cncc(OC2CCN(Cc3n[nH]cc3C3CC3)CC2)c1,60.0,1596.2,1068,train
Clc1cncc(OC2CCN(Cc3n[nH]cc3-c3ccc4ncsc4c3)CC2)c1,133.3,839.9,1069,train
Clc1cccc(OC2CCN(Cc3n[nH]c4cccnc34)CC2)c1,37.9,1173.0,1070,train
Clc1cncc(CN2CCN(Cc3n[nH]c4cccnc34)CC2)c1,28.1,1742.7,1071,train
Clc1cncc(OC2CC3CCC(C2)N3Cc2n[nH]c3cccnc23)c1,21.5,983.2,1072,train
Clc1cncc(NC2CN(Cc3n[nH]c4cccnc34)C2)c1,15.9,188.6,1073,train
Clc1cncc(CN2CC3CCC(C2)N3Cc2n[nH]c3cccnc23)c1,68.4,3454.8,1074,val
Clc1ccnc(OC2CCN(Cc3n[nH]c4cccnc34)CC2)c1,14.5,243.0,1075,train
Clc1cc(OC2CCN(Cc3n[nH]c4cccnc34)CC2)ccn1,12.5,69.2,1076,train
Clc1cccc(OC2CCN(Cc3n[nH]c4cccnc34)CC2)n1,27.0,1249.0,1077,train
CC1(O)CN(CCCn2ccc3c([nH]c4cc(F)ccc43)c2=O)C1,0.0,24.7,1078,train
COc1ccnc2c(C(=O)N3CCN(c4ccc(N5CC(OC)C5)cc4)CC3)cn(C)c12,9.3,468.7,1079,train
O=c1c2[nH]c3cc(F)ccc3c2ccn1C[C@H]1CCCN1,9.3,256.7,1080,train
O=c1c2[nH]c3cc(F)ccc3c2ccn1CC[C@@H]1CCCN1,4.7,55.3,1081,train
O=c1c2[nH]c3cc(F)ccc3c2ccn1C[C@@H]1CC(F)(F)CN1,32.0,429.3,1082,train
O=c1c2[nH]c3cc(F)ccc3c2ccn1C[C@H]1CC(F)(F)CN1,39.8,878.8,1083,train
O=c1c2[nH]c3ccsc3c2ccn1CCCN1CCCCC1,131.9,377.3,1084,val
COCC1CN(c2ccc(N3CC4CC(C3)N4C(=O)c3cn(C)c4ncccc34)cc2)C1,87.8,2754.1,1085,train
O=c1c2[nH]c3cc(C(F)(F)F)ncc3c2ccn1CCCN1CCCCC1,5.4,26.1,1086,train
NC(=O)Cn1cc(Nc2cccc(-c3cccc(F)c3)n2)cn1,9.0,97.3,1087,train
NC(=O)Cn1ccc(Nc2cccc(-c3cccc(F)c3)n2)n1,5.0,140.9,1088,val
CN(c1cnn(-c2ccccn2)c1)c1ccc(OCCCN2CCCC2)cn1,4.8,111.5,1089,train
O=C1CCc2ccc(-n3cc(OCC4CNC4)cn3)cc2N1,2.7,50.6,1090,train
O=c1[nH]c2cc(-n3cc(OCC4CNC4)cn3)ccc2o1,1.5,18.7,1091,train
CN(c1ccn(CC2CCNCC2)n1)c1nccc(-c2cccc(F)c2)n1,0.0,93.2,1092,val
CN(c1ccn(CC(N)=O)n1)c1nccc(-c2cccc(F)c2)n1,23.9,120.5,1093,train
c1cncc(-c2cccc(Nc3cccc(OCC4CNC4)n3)n2)c1,8.1,1292.6,1094,train
Cc1cn2nc(-c3c[nH]nc3C(=O)N3CCC(Oc4ccc(Cl)cc4)CC3)cc(C)c2n1,48.2,588.2,1095,val
Cc1cn2nc(-c3c[nH]nc3C(=O)N3CCC(Oc4ccc(Cl)cc4)CC3)ccc2n1,46.5,451.7,1096,val
Clc1cncc(OC2CCC(=Cc3n[nH]c4cccnc34)CC2)c1,29.6,297.3,1097,train
Cc1cn2nc(-c3c[nH]nc3C(=O)N3CCC(Oc4cncc(Cl)c4)CC3)cc(C)c2n1,189.3,2747.1,1098,train
O=C(c1n[nH]cc1-c1ccc2ncsc2c1)N1CCN([C@H](c2cncc(Cl)c2)C(F)(F)F)CC1,115.9,518.0,1099,train
O=C(c1n[nH]cc1-c1ccc2ncsc2c1)N1CCN([C@@H](c2cncc(Cl)c2)C(F)(F)F)CC1,102.8,607.2,1100,train
c1cncc(OC2CCN(Cc3n[nH]c4cccnc34)CC2)c1,19.6,363.4,1101,train
Clc1cncc(OC2CN(Cc3n[nH]c4cccnc34)C2)c1,12.5,235.4,1102,train
Clc1cncc(CN2CCN(c3n[nH]c4cccnc34)CC2)c1,28.6,587.9,1103,train
CN1C[C@H](Cn2ccc3c([nH]c4cc(Cl)ccc43)c2=O)CCC1=O,3.3,33.0,1104,train
CN1C[C@@H](Cn2ccc3c([nH]c4cc(Cl)ccc43)c2=O)CCC1=O,1.9,63.5,1105,train
Cn1c2ccc(Cl)cc2c2cc(=O)n(CCCN3CCCCC3)nc21,8.8,489.9,1106,train
O=c1c2[nH]c3cc(F)ccc3c2ccn1CCCC1CNC1,11.9,5.6,1107,train
CNCCCn1ccc2c([nH]c3cc(F)ccc32)c1=O,12.8,63.3,1108,val
O=c1c2[nH]c3cc(OCF)ccc3c2ccn1CCCN1CCCCC1,26.9,79.5,1109,train
COC1CN(Cc2ccc(N3CCN(C(=O)c4cn(C)c5c(Br)cccc45)CC3)cc2)C1,188.5,2320.4,1110,train
Cn1c2ccc(Cl)cc2c2c(=O)n(CCCN3CCCCC3)cnc21,35.9,1119.8,1111,val
O=C(c1n[nH]c2ccccc12)N1CCN(C(c2cncc(Cl)c2)C(F)(F)F)CC1,227.6,2846.1,1112,train
Clc1cncc(OC2CCN(c3n[nH]c4cccnc34)CC2)c1,20.6,402.3,1113,train
O=C(c1n[nH]cc1-c1ccc2ocnc2c1)N1CCCN(Cc2cncc(Cl)c2)CC1,792.2,3262.3,1114,train
Cc1cnc2c(-c3cn[nH]c3C(=O)N3CCC(Oc4ccc(Cl)cc4)CC3)cnn2c1,46.8,249.4,1115,train
O=C(c1n[nH]cc1-c1ccc2ncsc2c1)N1CCC(c2ccc(Cl)cc2)CC1,53.1,292.8,1116,train
O=C(c1n[nH]cc1-c1ccc2ncsc2c1)N1CCN(c2ccc(Cl)cc2)CC1,92.8,342.1,1117,train
Clc1ccc(N2CCN(Cc3n[nH]c4ccccc34)CC2)cc1,7.6,642.8,1118,train
O=C(c1n[nH]cc1-c1ccc2ncsc2c1)N1CCN(C2CC2)CC1,15.6,319.7,1119,val
O=C(c1n[nH]cc1-c1ccc2ncsc2c1)N1CCN(CC(F)(F)F)CC1,27.1,314.9,1120,train
CCN1CCN(C(=O)c2n[nH]cc2-c2ccc3ncsc3c2)CC1,0.0,235.6,1121,train
CC(=O)N1CCN(C(=O)c2n[nH]cc2-c2ccc3ncsc3c2)CC1,5.3,3.0,1122,train
COc1ccc(-c2cc(C(=O)N3CCN(C4CC4)CC3)[nH]n2)c(OC)c1,4.3,235.6,1123,train
COc1ccc(-c2cc(C(=O)N3CCN(CC(F)(F)F)CC3)[nH]n2)c(OC)c1,6.5,200.0,1124,train
CCN1CCN(C(=O)c2cc(-c3ccc(OC)cc3OC)n[nH]2)CC1,4.4,132.5,1125,train
COc1ccc(-c2cc(C(=O)N3CCN(C(C)=O)CC3)[nH]n2)c(OC)c1,1.9,23.1,1126,train
O=C(c1n[nH]cc1-c1ccc2ncsc2c1)N1CCN(c2cncc(Cl)c2)CC1,135.2,327.9,1127,val
COc1ccc(-c2cc(C(=O)N3CCN(c4ccc(Cl)cc4)CC3)n[nH]2)c(OC)c1,5.5,512.7,1128,train
O=c1cc(Oc2ccccc2)ccn1Cc1n[nH]c2cccnc12,3.1,72.3,1129,train
COc1ccc(-c2n[nH]c(C(=O)N3CCN(Cc4cncc(Cl)c4)CC3)n2)c(OC)c1,63.1,1118.1,1130,train
CNc1cc(OC)ncc1-c1cc(C(=O)N2CCN(Cc3ccc(Cl)cc3)CC2)on1,72.6,192.8,1131,train
NC(=O)C1(c2cccc(Nc3cccc(-c4cccnc4)n3)n2)COC1,5.4,237.9,1132,val
N#CC1(c2cccc(Nc3cccc(-c4cccnc4)n3)n2)COC1,47.1,431.4,1133,val
CC(C(N)=O)n1cc(N(C)c2cccc(-c3cccc(S(C)(=O)=O)c3)n2)cn1,8.4,92.3,1134,train
Cn1cc(-c2ccc(N)nc2)c2cc(OCCCN3CCCC3)ccc21,7.6,1264.5,1135,train
COc1cncc(-c2cn(C)c3ncc(OCCCN4CCCC4)cc23)c1,17.0,484.9,1136,train
NC(=O)Cn1ccc(Nc2nccc(-c3cccc(F)c3)n2)n1,4.7,28.0,1137,train
CN(c1cccc(-c2cccc(F)c2)n1)c1ccn(CC(N)=O)n1,23.0,279.7,1138,val
C[C@H](N)COc1cccc(-c2ccc3cnccc3c2)n1,62.2,1145.5,1139,train
CC(=O)N[C@H](C)COc1cccc(-c2ccc3cnccc3c2)n1,82.9,377.4,1140,train
C[C@@H](N)COc1cccc(-c2ccc3cnccc3c2)n1,120.9,2153.3,1141,train
C[C@H](N)COc1cccc(-c2ccc3cnccc3c2)c1,73.7,527.8,1142,train
C[C@@H](N)COc1cccc(-c2ccc3cnccc3c2)c1,53.2,631.4,1143,train
Cn1cc(-c2cncnc2)c2cc(OCC3CNC3)ccc21,5.5,320.1,1144,train
Nc1cc(OCCN2CCCCC2)ccc1-c1ccc2ncncc2c1,19.8,145.8,1145,train
Nc1cc(OCCN2CCCCC2)ccc1-c1ccc2ncccc2c1,8.5,97.0,1146,val
O=c1c2[nH]c3cc(F)ccc3c2ccn1CCCC1CCCCN1,13.8,45.8,1147,train
COC1CN(c2ccc(N3CC4CCC(C3)N4C(=O)c3cn(C)c4ncccc34)cc2)C1,57.4,446.2,1148,train
O=c1c2[nH]c3cc(F)ccc3c2ccn1CCCN1CC(F)(F)C1,59.3,799.8,1149,train
CN1C[C@H](Cn2ccc3c([nH]c4cc(F)ccc43)c2=O)CCC1=O,27.3,86.0,1150,train
CN1C[C@@H](Cn2ccc3c([nH]c4cc(F)ccc43)c2=O)CCC1=O,7.4,97.3,1151,train
CN1CC(COc2nccc3c2[nH]c2cc(F)ccc23)CCC1=O,4.2,277.9,1152,train
COC1CN(c2ccc(N3CC4CC(C3)N4C(=O)c3cn(C)c4ncccc34)cc2)C1,89.0,2181.0,1153,train
COc1cc2[nH]c3c(=O)n(CCCN4CCCCC4)ccc3c2cn1,6.2,16.4,1154,train
CN(c1cccc(CC(N)=O)n1)c1cccc(-c2cccnc2)n1,0.0,95.9,1155,train
CN(c1cnn(CC(N)=O)c1)c1cccc(-c2cccc(F)c2)n1,18.1,238.5,1156,train
COc1cncc(-c2nn(C)c3ccc(OCCCN4CCCC4)cc23)c1,4.3,1323.9,1157,train
CN(c1cnn(CC2CCNCC2)c1)c1cccc(-c2cccc(F)c2)n1,1.4,138.2,1158,train
CN(c1cnn(CC2CCNCC2)c1)c1nccc(-c2cccnc2)n1,4.8,654.0,1159,train
CC(=O)N[C@H](C)COc1cccc(-c2ccc3cnccc3c2)c1,50.1,300.9,1160,train
C[C@@H](N)COc1ccc(-c2ccc3cnccc3c2)cc1,39.6,203.2,1161,train
C[C@H](N)COc1ccc(-c2ccc3cnccc3c2)cc1,46.8,226.5,1162,train
O=C1CCc2ccc(-c3cccc(OCCN4CCC(F)(F)CC4)n3)cc2N1,123.4,880.8,1163,train
Cn1cc(-c2ccc(Cl)nc2)c2cc(OCC3CNC3)ccc21,1.8,119.6,1164,val
CNC(=O)Cn1cccc(Nc2cccc(-c3cccnc3)n2)c1=O,3.8,140.6,1165,train
CNC(=O)COc1ncccc1Nc1cccc(-c2cccnc2)n1,24.8,412.4,1166,train
Fc1cccc(-c2cccc(Nc3cccc(CCN4CCC4)c3)n2)c1,0.0,140.1,1167,train
O=C1Cc2cccc(Nc3cccc(-c4cccnc4)n3)c2N1,102.4,640.5,1168,train
c1cc(CCN2CCC2)cc(Nc2cccc(-c3cccnc3)n2)c1,17.8,442.8,1169,train
NC(=O)c1cccc(Nc2cccc(-c3cccnc3)n2)n1,9.4,240.7,1170,train
CNc1ccncc1-c1cc(C(=O)N2CCC(Oc3ccc(Cl)cc3)CC2)on1,31.9,158.0,1171,train
CCC(c1n[nH]c2cccnc12)N1CCC(Oc2cncc(Cl)c2)CC1,568.0,3205.0,1172,train
C#Cc1cn[nH]c1C(=O)N1CCN(Cc2cncc(Cl)c2)C2(CC2)C1,26.8,357.9,1173,train
O=C(c1[nH]ncc1-c1ccc2scnc2c1)N1CCC(Oc2ccc(Cl)cc2)CC1,23.0,163.0,1174,val
O=C(c1n[nH]cc1-c1ccc2scnc2c1)N1CCC(c2ccc(Cl)cc2)CC1,23.4,190.1,1175,train
Clc1ccc(C2CCN(Cc3n[nH]cc3-c3ccc4ncsc4c3)CC2)cc1,40.2,332.3,1176,train
Clc1ccc(N2CCN(Cc3n[nH]cc3-c3ccc4ncsc4c3)CC2)cc1,81.2,389.2,1177,train
O=C(c1[nH]ncc1-c1ccc2ncccc2c1)N1CCC(Oc2ccc(Cl)cc2)CC1,184.2,1259.5,1178,train
O=C(c1n[nH]cc1-c1ccn2nccc2n1)N1CCC[C@H](Oc2ccc(Cl)cc2)C1,128.1,854.3,1179,train
O=C(c1n[nH]cc1-c1ccn2nccc2n1)N1CCC[C@@H](Oc2ccc(Cl)cc2)C1,179.9,1641.7,1180,val
COc1ccc(-c2cc(C(=O)N3CCC[C@H](Oc4ccc(Cl)cc4)C3)[nH]n2)c(OC)c1,26.8,259.8,1181,val
COc1ccc(-c2cc(C(=O)N3CCC[C@@H](Oc4ccc(Cl)cc4)C3)[nH]n2)c(OC)c1,95.4,303.9,1182,train
COc1ccc(-c2cc(C(=O)N3CCC[C@H](Oc4cncc(Cl)c4)C3)[nH]n2)c(OC)c1,173.2,434.0,1183,train
COc1ccc(-c2cc(C(=O)N3CCC[C@@H](Oc4cncc(Cl)c4)C3)[nH]n2)c(OC)c1,221.1,356.3,1184,train
O=C(c1n[nH]cc1-c1ccn2nccc2n1)N1CCN(c2cncc(Cl)c2)CC1,88.2,574.9,1185,train
O=C(c1n[nH]cc1-c1ccn2nccc2n1)N1CCN(CC(F)(F)F)CC1,15.9,70.9,1186,train
COc1ccc(-c2cc(C(=O)N3CCN(c4cncc(Cl)c4)CC3)n[nH]2)c(OC)c1,51.0,505.7,1187,train
O=C(c1n[nH]cc1-c1ccn2nccc2n1)N1CCN(c2ccc(Cl)cc2)CC1,40.7,196.6,1188,train
