SMILES,Caco-2 Permeability Papp A>B,Caco-2 Permeability Efflux
NC(=O)Cn1cc(Nc2cccc(-c3cccc(F)c3)n2)cn1,,
NC(=O)Cn1ccc(Nc2cccc(-c3cccc(F)c3)n2)n1,,
CN(c1cnn(-c2ccccn2)c1)c1ccc(OCCCN2CCCC2)cn1,,
O=C1CCc2ccc(-n3cc(OCC4CNC4)cn3)cc2N1,,
O=c1[nH]c2cc(-n3cc(OCC4CNC4)cn3)ccc2o1,,
CN(c1ccn(CC2CCNCC2)n1)c1nccc(-c2cccc(F)c2)n1,,
CN(c1ccn(CC(N)=O)n1)c1nccc(-c2cccc(F)c2)n1,,
c1cncc(-c2cccc(Nc3cccc(OCC4CNC4)n3)n2)c1,,
Cc1cn2nc(-c3c[nH]nc3C(=O)N3CCC(Oc4ccc(Cl)cc4)CC3)cc(C)c2n1,,
Cc1cn2nc(-c3c[nH]nc3C(=O)N3CCC(Oc4ccc(Cl)cc4)CC3)ccc2n1,,
Clc1cncc(OC2CCC(=Cc3n[nH]c4cccnc34)CC2)c1,,
Cc1cn2nc(-c3c[nH]nc3C(=O)N3CCC(Oc4cncc(Cl)c4)CC3)cc(C)c2n1,,
O=C(c1n[nH]cc1-c1ccc2ncsc2c1)N1CCN([C@H](c2cncc(Cl)c2)C(F)(F)F)CC1,,
O=C(c1n[nH]cc1-c1ccc2ncsc2c1)N1CCN([C@@H](c2cncc(Cl)c2)C(F)(F)F)CC1,,
c1cncc(OC2CCN(Cc3n[nH]c4cccnc34)CC2)c1,,
Clc1cncc(OC2CN(Cc3n[nH]c4cccnc34)C2)c1,,
Clc1cncc(CN2CCN(c3n[nH]c4cccnc34)CC2)c1,,
CN1C[C@H](Cn2ccc3c([nH]c4cc(Cl)ccc43)c2=O)CCC1=O,,
CN1C[C@@H](Cn2ccc3c([nH]c4cc(Cl)ccc43)c2=O)CCC1=O,,
Cn1c2ccc(Cl)cc2c2cc(=O)n(CCCN3CCCCC3)nc21,34.92,0.64
O=c1c2[nH]c3cc(F)ccc3c2ccn1CCCC1CNC1,3.72,2.5
CNCCCn1ccc2c([nH]c3cc(F)ccc32)c1=O,25.4,0.78
O=c1c2[nH]c3cc(OCF)ccc3c2ccn1CCCN1CCCCC1,34.15,0.6
COC1CN(Cc2ccc(N3CCN(C(=O)c4cn(C)c5c(Br)cccc45)CC3)cc2)C1,,
Cn1c2ccc(Cl)cc2c2c(=O)n(CCCN3CCCCC3)cnc21,,
O=C(c1n[nH]c2ccccc12)N1CCN(C(c2cncc(Cl)c2)C(F)(F)F)CC1,,
Clc1cncc(OC2CCN(c3n[nH]c4cccnc34)CC2)c1,,
O=C(c1n[nH]cc1-c1ccc2ocnc2c1)N1CCCN(Cc2cncc(Cl)c2)CC1,,
Cc1cnc2c(-c3cn[nH]c3C(=O)N3CCC(Oc4ccc(Cl)cc4)CC3)cnn2c1,6.83,2.14
O=C(c1n[nH]cc1-c1ccc2ncsc2c1)N1CCC(c2ccc(Cl)cc2)CC1,,
O=C(c1n[nH]cc1-c1ccc2ncsc2c1)N1CCN(c2ccc(Cl)cc2)CC1,,
Clc1ccc(N2CCN(Cc3n[nH]c4ccccc34)CC2)cc1,,
O=C(c1n[nH]cc1-c1ccc2ncsc2c1)N1CCN(C2CC2)CC1,16.71,1.57
O=C(c1n[nH]cc1-c1ccc2ncsc2c1)N1CCN(CC(F)(F)F)CC1,21.1,0.96
CCN1CCN(C(=O)c2n[nH]cc2-c2ccc3ncsc3c2)CC1,7.06,2.43
CC(=O)N1CCN(C(=O)c2n[nH]cc2-c2ccc3ncsc3c2)CC1,,
COc1ccc(-c2cc(C(=O)N3CCN(C4CC4)CC3)[nH]n2)c(OC)c1,,
COc1ccc(-c2cc(C(=O)N3CCN(CC(F)(F)F)CC3)[nH]n2)c(OC)c1,,
CCN1CCN(C(=O)c2cc(-c3ccc(OC)cc3OC)n[nH]2)CC1,,
COc1ccc(-c2cc(C(=O)N3CCN(C(C)=O)CC3)[nH]n2)c(OC)c1,,
O=C(c1n[nH]cc1-c1ccc2ncsc2c1)N1CCN(c2cncc(Cl)c2)CC1,,
COc1ccc(-c2cc(C(=O)N3CCN(c4ccc(Cl)cc4)CC3)n[nH]2)c(OC)c1,,
O=c1cc(Oc2ccccc2)ccn1Cc1n[nH]c2cccnc12,,
COc1ccc(-c2n[nH]c(C(=O)N3CCN(Cc4cncc(Cl)c4)CC3)n2)c(OC)c1,,
CNc1cc(OC)ncc1-c1cc(C(=O)N2CCN(Cc3ccc(Cl)cc3)CC2)on1,,
NC(=O)C1(c2cccc(Nc3cccc(-c4cccnc4)n3)n2)COC1,,
N#CC1(c2cccc(Nc3cccc(-c4cccnc4)n3)n2)COC1,,
CC(C(N)=O)n1cc(N(C)c2cccc(-c3cccc(S(C)(=O)=O)c3)n2)cn1,,
Cn1cc(-c2ccc(N)nc2)c2cc(OCCCN3CCCC3)ccc21,,
COc1cncc(-c2cn(C)c3ncc(OCCCN4CCCC4)cc23)c1,,
NC(=O)Cn1ccc(Nc2nccc(-c3cccc(F)c3)n2)n1,,
CN(c1cccc(-c2cccc(F)c2)n1)c1ccn(CC(N)=O)n1,,
C[C@H](N)COc1cccc(-c2ccc3cnccc3c2)n1,,
CC(=O)N[C@H](C)COc1cccc(-c2ccc3cnccc3c2)n1,,
C[C@@H](N)COc1cccc(-c2ccc3cnccc3c2)n1,,
C[C@H](N)COc1cccc(-c2ccc3cnccc3c2)c1,,
C[C@@H](N)COc1cccc(-c2ccc3cnccc3c2)c1,,
Cn1cc(-c2cncnc2)c2cc(OCC3CNC3)ccc21,,
Nc1cc(OCCN2CCCCC2)ccc1-c1ccc2ncncc2c1,31.02,0.8
Nc1cc(OCCN2CCCCC2)ccc1-c1ccc2ncccc2c1,,
O=c1c2[nH]c3cc(F)ccc3c2ccn1CCCC1CCCCN1,,
COC1CN(c2ccc(N3CC4CCC(C3)N4C(=O)c3cn(C)c4ncccc34)cc2)C1,,
O=c1c2[nH]c3cc(F)ccc3c2ccn1CCCN1CC(F)(F)C1,,
CN1C[C@H](Cn2ccc3c([nH]c4cc(F)ccc43)c2=O)CCC1=O,,
CN1C[C@@H](Cn2ccc3c([nH]c4cc(F)ccc43)c2=O)CCC1=O,,
CN1CC(COc2nccc3c2[nH]c2cc(F)ccc23)CCC1=O,,
COC1CN(c2ccc(N3CC4CC(C3)N4C(=O)c3cn(C)c4ncccc34)cc2)C1,,
COc1cc2[nH]c3c(=O)n(CCCN4CCCCC4)ccc3c2cn1,,
CN(c1cccc(CC(N)=O)n1)c1cccc(-c2cccnc2)n1,28.14,1.09
CN(c1cnn(CC(N)=O)c1)c1cccc(-c2cccc(F)c2)n1,,
COc1cncc(-c2nn(C)c3ccc(OCCCN4CCCC4)cc23)c1,,
CN(c1cnn(CC2CCNCC2)c1)c1cccc(-c2cccc(F)c2)n1,,
CN(c1cnn(CC2CCNCC2)c1)c1nccc(-c2cccnc2)n1,,
CC(=O)N[C@H](C)COc1cccc(-c2ccc3cnccc3c2)c1,,
C[C@@H](N)COc1ccc(-c2ccc3cnccc3c2)cc1,,
C[C@H](N)COc1ccc(-c2ccc3cnccc3c2)cc1,,
O=C1CCc2ccc(-c3cccc(OCCN4CCC(F)(F)CC4)n3)cc2N1,,
Cn1cc(-c2ccc(Cl)nc2)c2cc(OCC3CNC3)ccc21,,
CNC(=O)Cn1cccc(Nc2cccc(-c3cccnc3)n2)c1=O,,
CNC(=O)COc1ncccc1Nc1cccc(-c2cccnc2)n1,,
Fc1cccc(-c2cccc(Nc3cccc(CCN4CCC4)c3)n2)c1,,
O=C1Cc2cccc(Nc3cccc(-c4cccnc4)n3)c2N1,,
c1cc(CCN2CCC2)cc(Nc2cccc(-c3cccnc3)n2)c1,,
NC(=O)c1cccc(Nc2cccc(-c3cccnc3)n2)n1,16.39,1.15
CNc1ccncc1-c1cc(C(=O)N2CCC(Oc3ccc(Cl)cc3)CC2)on1,,
CCC(c1n[nH]c2cccnc12)N1CCC(Oc2cncc(Cl)c2)CC1,,
C#Cc1cn[nH]c1C(=O)N1CCN(Cc2cncc(Cl)c2)C2(CC2)C1,,
O=C(c1[nH]ncc1-c1ccc2scnc2c1)N1CCC(Oc2ccc(Cl)cc2)CC1,,2.55
O=C(c1n[nH]cc1-c1ccc2scnc2c1)N1CCC(c2ccc(Cl)cc2)CC1,,1.32
Clc1ccc(C2CCN(Cc3n[nH]cc3-c3ccc4ncsc4c3)CC2)cc1,1.11,1.47
Clc1ccc(N2CCN(Cc3n[nH]cc3-c3ccc4ncsc4c3)CC2)cc1,1.0,1.12
O=C(c1[nH]ncc1-c1ccc2ncccc2c1)N1CCC(Oc2ccc(Cl)cc2)CC1,,
O=C(c1n[nH]cc1-c1ccn2nccc2n1)N1CCC[C@H](Oc2ccc(Cl)cc2)C1,,
O=C(c1n[nH]cc1-c1ccn2nccc2n1)N1CCC[C@@H](Oc2ccc(Cl)cc2)C1,,
COc1ccc(-c2cc(C(=O)N3CCC[C@H](Oc4ccc(Cl)cc4)C3)[nH]n2)c(OC)c1,,
COc1ccc(-c2cc(C(=O)N3CCC[C@@H](Oc4ccc(Cl)cc4)C3)[nH]n2)c(OC)c1,,
COc1ccc(-c2cc(C(=O)N3CCC[C@H](Oc4cncc(Cl)c4)C3)[nH]n2)c(OC)c1,,
COc1ccc(-c2cc(C(=O)N3CCC[C@@H](Oc4cncc(Cl)c4)C3)[nH]n2)c(OC)c1,,
O=C(c1n[nH]cc1-c1ccn2nccc2n1)N1CCN(c2cncc(Cl)c2)CC1,,
O=C(c1n[nH]cc1-c1ccn2nccc2n1)N1CCN(CC(F)(F)F)CC1,,
COc1ccc(-c2cc(C(=O)N3CCN(c4cncc(Cl)c4)CC3)n[nH]2)c(OC)c1,,
O=C(c1n[nH]cc1-c1ccn2nccc2n1)N1CCN(c2ccc(Cl)cc2)CC1,,
O=C(c1cc(-c2ccc3ocnc3c2)n[nH]1)N1CCC(Oc2ccc(Cl)cc2)CC1,,
O=C(c1cc(-c2ccc3ocnc3c2)n[nH]1)N1CCN(Cc2ccc(Cl)cc2)CC1,,
Cc1[nH]nc(C(=O)N2CCC(Oc3cncc(Cl)c3)CC2)c1C(F)(F)F,,
O=c1c2[nH]c3cc(OCC4CC4)ccc3c2ccn1CCCN1CCCCC1,18.57,0.84
C#Cc1cccc2c(C(=O)N3CCN(c4ccc(CN5CC(OC)C5)cc4)CC3)cn(C)c12,19.26,0.77
COC1CN(Cc2ccc(N3CCN(C(=O)c4cn(C)c5c(C#N)cccc45)CC3)cc2)C1,46.06,0.45
COc1ccnc2c(C(=O)N3C4CC3CN(c3ccc(N5CC(OC)C5)cc3)C4)cn(C)c12,,
Cn1cc(C(=O)N2C3CC2CN(c2ccc(C4(CO)COC4)cc2)C3)c2cccnc21,14.39,3.38
CN1C[C@@H](COc2nccc3c2[nH]c2cc(Cl)ccc23)CCC1=O,,
CN1C[C@H](COc2nccc3c2[nH]c2cc(Cl)ccc23)CCC1=O,,
CC(C)N(CCn1ccc2c([nH]c3cc(F)ccc32)c1=O)C(C)C,,
CC(C)N(C)CCn1ccc2c([nH]c3cc(F)ccc32)c1=O,30.83,0.91
CC(C)[N+](C)(C)CCn1ccc2c([nH]c3cc(F)ccc32)c1=O,,
CN(CCN1CCCCC1)c1ccc(O)cc1-c1cc2cnccc2cn1,,
CCC(C(N)=O)c1cccc(Nc2cccc(-c3cccnc3)n2)n1,,
CN(c1cnn(CC(N)=O)c1)c1nccc(-c2cccc(F)c2)n1,,
CN(c1cnn(CC2CCNCC2)c1)c1nccc(-c2cccc(F)c2)n1,,
CNc1ncc(-c2cn(C)c3ccc(OCCCN4CCCC4)cc23)cc1OC,,
C[C@H](N)COc1cccc(-c2ccc3c(c2)NC(=O)CC3)c1,,
C[C@@H](N)COc1cccc(-c2ccc3c(c2)NC(=O)CC3)c1,,
c1ncc2ccc(-c3ccc(OCCN4CCCCC4)cc3)cc2n1,,
FC1(F)CN(CCc2ccc(Nc3cccc(-c4cccnc4)n3)cc2)C1,,
c1cncc(-c2cccc(Nc3ccc(CCN4CCC4)cc3)n2)c1,10.18,1.5
NC(=O)Cc1cccc(Nc2cccc(-c3cncs3)n2)n1,15.2,2.16
NC(=O)Cc1cccc(Nc2cccc(-c3cncnc3)n2)n1,6.78,5.25
NC(=O)Cc1cccc(Nc2cccc(-c3cccnc3Cl)n2)n1,15.24,1.71
NC(=O)Cc1cccc(Nc2cccc(-c3ccc(Cl)nc3)n2)n1,,
CNCCOc1ccc(-c2ccc3ncccc3c2)c(N)c1,,
c1cc2ccc(-c3ccc(OCCNC4CCC4)cc3)cc2cn1,,
c1cc2ccc(-c3ccc(OCCNC4COC4)cc3)cc2cn1,13.69,0.72
c1cc2ccc(-c3ccc(OCCNC4CCCCC4)cc3)cc2cn1,,
NC(=O)C(F)(F)c1cccc(Nc2cccc(-c3cccnc3)n2)c1,,
CNc1cc(OC)ncc1-c1cc(C(=O)N2CCC(Oc3ccc(Cl)cc3)CC2)on1,,
CNc1cc(OC)ncc1-c1cc(C(=O)N2CCC(Oc3cncc(Cl)c3)CC2)on1,1.63,1.41
Clc1cncc(O[C@H]2[C@@H]3CC[C@H]2CN(Cc2n[nH]c4cccnc24)C3)c1,,
Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2n[nH]c4cccnc24)C3)c1,25.09,0.72
COc1ccc(-c2cc(C(=O)N3CCC(Oc4ccc(Cl)cc4)CC3)on2)c(O)c1,,
O=C(c1n[nH]cc1-c1ccc2ocnc2c1)N1CCN(Cc2cncc(Cl)c2)C2(CC2)C1,,
O=C(c1n[nH]cc1-c1ccc2ocnc2c1)N1CCN(Cc2ccccc2)CC1,,
O=C(c1n[nH]cc1-c1ccc2ocnc2c1)N1CCC(Oc2cncc(Cl)c2)CC1,4.06,6.49
O=C(c1[nH]ncc1-c1cc2ccccc2[nH]1)N1CCC(Oc2cncc(Cl)c2)CC1,0.54,2.76
O=C(c1n[nH]cc1-c1ccn2nccc2n1)N1CCC[C@H](Oc2cncc(Cl)c2)C1,6.72,5.6
O=C(c1n[nH]cc1-c1ccn2nccc2n1)N1CCC[C@@H](Oc2cncc(Cl)c2)C1,,
O=C(c1n[nH]cc1-c1ccn2nccc2n1)N1CCN(C2CC2)CC1,4.36,3.78
Cc1[nH]nc(C(=O)N2CCN(c3ccc(Cl)cc3)CC2)c1-c1ccc2ncsc2c1,,
COc1ccc(-c2cc(C(=O)N3CCC(OC4CCN(C5CC5)CC4)CC3)n[nH]2)c(OC)c1,,
COc1cncc(OC2CCN(C(=O)c3cc(-c4ccc(OC)cc4OC)[nH]n3)CC2)c1,4.68,1.96
COc1ccc(-c2cc(C(=O)N3CCC(Oc4cnc(C)nc4)CC3)n[nH]2)c(OC)c1,,
COc1ccc2c(c1)[nH]c1c(C(N)=O)ccnc12,37.63,1.02
COc1ccc2c(c1)[nH]c1c(C(=O)NCCCN3CCCCC3)ccnc12,35.58,0.91
O=c1c2[nH]c3cc(F)ccc3c2ccn1CCCN1CC2(CCO2)C1,36.16,0.93
CN1CCC[C@@H](Cn2nc3c(cc2=O)c2ccc(Cl)cc2n3C)C1,33.0,0.64
CN1CCC[C@@H](COc2cc3c4ccc(Cl)cc4n(C)c3nn2)C1,20.86,0.47
Cn1c2cc(Cl)ncc2c2ccn(CCCN3CCCCC3)c(=O)c21,32.58,0.7
CN1CCC[C@@H](Cn2ccc3c([nH]c4cc(C(F)(F)F)ncc43)c2=O)C1,21.56,2.25
CN1CCC[C@@H](Cn2ccc3c([nH]c4cc(Cl)ncc43)c2=O)C1,19.45,1.51
COc1cc2[nH]c3c(=O)n(C[C@@H]4CCCN(C)C4)ccc3c2cn1,21.07,1.12
CN1CCC(C(F)(F)c2ccc(Nc3cccc(-c4cccnc4)n3)cc2)CC1,0.66,1.52
COc1cncc(-c2nn(C)c3ccc(OCCCN4CCCC4)cc23)n1,6.94,1.47
c1cc(OC2CNC2)cc(-c2ccc3ccncc3c2)c1,7.69,1.54
COc1cncc(-c2cn(C)c3cnc(OCCCN4CCCC4)cc23)c1,7.47,5.84
CN(c1nccc(-c2cccc(F)c2)n1)c1ccnn1CC1CCNCC1,1.98,17.18
CC(=O)N[C@H](C)COc1cccc(-c2ccc3c(c2)NC(=O)CC3)c1,10.37,3.18
CC(=O)N[C@H](C)COc1ccc(-c2ccc3cnccc3c2)cc1,14.97,1.32
CNCCOc1ccc(-c2ccc3cncnc3c2)cc1,15.57,1.26
CNCCc1ccc(Nc2cccc(-c3cccc(F)c3)n2)cc1,,
CNCCc1ccc(Nc2cccc(-c3cccnc3)n2)cc1,9.3,2.38
CC(C)NCCOc1ccc(-c2ccc3ccncc3c2)cc1,10.05,1.16
NC(=O)Cn1cc(Nc2cccc(-c3cccnc3)n2)cn1,3.23,10.71
NC(=O)Cn1cccc(Nc2cccc(-c3cccnc3)n2)c1=O,7.04,4.68
CC(C)C(=O)Nc1cccc(Nc2cccc(-c3cccnc3)n2)n1,14.57,0.94
O=C(Nc1cccc(Nc2cccc(-c3cccnc3)n2)n1)C1CCC1,8.41,0.64
CN1CCN(C(=O)Nc2cccc(Nc3cccc(-c4cccnc4)n3)n2)CC1,6.11,3.58
O=C(Nc1cccc(Nc2cccc(-c3cccnc3)n2)n1)N1CCOCC1,18.18,1.19
O=C(Nc1cccc(Nc2cccc(-c3cccnc3)n2)n1)C1COC1,15.54,1.4
O=C(c1n[nH]cc1-c1ccccc1)N1CCN(C(c2cncc(Cl)c2)C(F)(F)F)CC1,8.26,1.32
Cc1cnc2c(-c3cc(C(=O)N4CCC(Oc5ccc(Cl)cc5)CC4)[nH]n3)cnn2c1,1.59,0.88
Clc1ccc(Nc2n[nH]cc2-c2ccn3nccc3n2)cc1,0.39,0.47
COc1cc2ocnc2cc1-c1cc(C(=O)N2CCC(Oc3ccc(Cl)cc3)CC2)[nH]n1,0.16,1.76
COc1ccc(-n2cc(C(=O)N3CCC(Oc4ccc(Cl)cc4)CC3)nn2)c(O)c1,,
O=C(c1n[nH]cc1-c1ccc2scnc2c1)N1CCC(OC2CCN(C3CC3)CC2)CC1,1.7,12.44
O=C(c1n[nH]cc1C#Cc1cncs1)N1CCC(OC2CCN(C3CC3)CC2)CC1,6.48,4.48
O=C(c1n[nH]cc1-c1ccc(F)cc1)N1CCC(OC2CCN(C3CC3)CC2)CC1,11.49,2.01
CC(C)N1CCC(OC2CCN(C(=O)c3n[nH]cc3-c3ccc4ncsc4c3)CC2)CC1,0.63,6.64
O=C(c1n[nH]cc1-c1ccc2ncsc2c1)N1CCC(OC2CCN(C3COC3)CC2)CC1,1.58,7.87
O=C(c1n[nH]cc1C(F)(F)F)N1CCC(Oc2ccc(Cl)cc2)CC1,3.9,1.35
Cc1[nH]nc(C(=O)N2CCC(OC3CCN(C4CC4)CC3)CC2)c1C(F)(F)F,9.3,2.6
CCOC1CCN(C(=O)c2cc(-c3ccc(OC)cc3OC)[nH]n2)CC1,15.51,1.42
N#Cc1ccc(OC2CCN(C(=O)c3n[nH]cc3-c3ccc4scnc4c3)CC2)cc1,1.02,26.51
COc1ccccc1-c1cc(C(=O)N2CCC(OC3CCN(C4CC4)CC3)CC2)[nH]n1,26.2,1.01
COc1cc(F)ccc1-c1cc(C(=O)N2CCC(Oc3ccc(C#N)cc3)CC2)[nH]n1,0.39,0.93
O=C(c1n[nH]c2cccnc12)N1CCN(Cc2ccc(Cl)c(F)c2)CC1,22.04,1.5
O=C(c1n[nH]cc1-c1ccc2nccn2n1)N1CCC(OC2CCN(C3CC3)CC2)CC1,0.67,18.64
NC(=O)Nc1nc(OCCN2CCCCC2)cnc1-c1ccccn1,45.79,0.66
COCC1CN(Cc2ccc(N3C[C@@H](C)N(C(=O)c4cn(C)c5ncccc45)[C@@H](C)C3)cc2)C1,33.39,0.89
Cc1cc2[nH]c3c(=O)n(CCCN4CCCCC4)ccc3c2s1,39.95,0.47
COc1ccc2c3cc(=O)n(C[C@@H]4CCCN(C)C4)nc3n(C)c2c1,38.48,0.6
COc1ccc2c3cc(OC[C@@H]4CCCN(C)C4)nnc3n(C)c2c1,18.63,0.94
Cn1c2cc(F)ncc2c2ccn(CCCN3CCCCC3)c(=O)c21,21.05,1.14
Cn1cc(Cn2ccc3c([nH]c4cc(Cl)ccc43)c2=O)ccc1=O,31.3,1.15
Cn1c2ccc(OCCn3cnccc3=O)cc2c2ccn(CCCN3CCCCC3)c(=O)c21,6.38,5.76
Cn1c2ccc(OCCOc3ccncn3)cc2c2ccn(CCCN3CCCCC3)c(=O)c21,16.82,1.01
Cn1c2ccc(OCCn3cc(C#N)cn3)cc2c2ccn(CCCN3CCCCC3)c(=O)c21,19.31,1.27
CN(c1cnn(CC(N)=O)c1)c1cccc(-c2cccc(S(C)(=O)=O)c2)n1,12.36,2.95
Cn1cc(-c2cncc(OCC(F)F)c2)c2cc(OCCCN3CCCC3)ccc21,4.82,2.7
Cn1cc(CC#N)c2cc(OCCCN3CCCC3)ccc21,25.56,1.09
COc1cncc(-n2cnc3ccc(OCCCN4CCCC4)cc32)c1,13.89,2.53
CN1CCC(Cn2cc(N(C)c3nccc(-c4cccnc4)n3)cn2)CC1,14.79,2.28
Nc1cc(OCCN2CCC(F)(F)CC2)ccc1-c1ccc2ccncc2c1,3.79,0.93
Cn1cc(-c2cncnc2)c2cc(OC3CNC3)ccc21,8.46,3.25
NC(=O)Cc1cccc(Nc2cccc(-c3cnccn3)n2)n1,29.06,1.15
O=C(Cn1cccc(Nc2cccc(-c3cccnc3)n2)c1=O)N1CCC1,32.14,1.3
O=C1NCc2ccc(Nc3cccc(-c4cccnc4)n3)cc21,16.56,1.92
CN1CC(C(=O)Nc2cccc(Nc3cccc(-c4cccnc4)n3)n2)C1,3.47,8.76
O=C(Cc1cccc(Nc2cccc(-c3cccnc3)n2)n1)NC1CC(F)(F)C1,26.05,0.88
O=C(Cc1cccc(Nc2cccc(-c3cccnc3)n2)n1)NC1COC1,16.92,2.98
CN1CC(NC(=O)Cc2cccc(Nc3cccc(-c4cccnc4)n3)n2)C1,0.35,60.48
O=C(Cc1cccc(Nc2cccc(-c3cccnc3)n2)n1)NC1CCOCC1,20.24,1.95
CN1CCC(NC(=O)Cc2cccc(Nc3cccc(-c4cccnc4)n3)n2)CC1,0.28,70.93
CN1CCC(Cn2nccc2N(C)c2cccc(-c3cccc(F)c3)n2)CC1,6.55,1.26
CN1CCC(Cn2nccc2Nc2cccc(-c3cccc(F)c3)n2)CC1,4.05,2.02
Cc1cn2nc(-c3c[nH]nc3C(=O)N3CCC(Oc4cncc(Cl)c4)CC3)cc2c(C)n1,1.56,22.39
Cc1cn2nc(-c3c[nH]nc3C(=O)N3CCC(Oc4ccc(Cl)cc4)CC3)cc2c(C)n1,2.0,8.68
O=C(c1n[nH]cc1-c1cnc2nccn2c1)N1CCC(Oc2cncc(Cl)c2)CC1,1.85,6.43
O=C(c1n[nH]c2cccnc12)N1CCN(C(c2cncc(Cl)c2)C(F)(F)F)CC1,4.12,8.02
O=C(c1c(C2CC2)[nH]c2cccnc12)N1CCC(Oc2cncc(Cl)c2)CC1,4.88,8.19
FC(F)(F)C(c1n[nH]c2cccnc12)N1CCC(Oc2cncc(Cl)c2)CC1,12.99,1.19
O=C(c1n[nH]cc1-c1ccc2ocnc2c1)N1CCC2(CC1)CCN2c1ccc(Cl)cc1,3.09,2.4
Cc1ccc(CNc2cc(=O)[nH]c(-c3ccccc3)n2)cc1,15.87,0.73
Cc1ccc(CNc2cc(-c3ccccc3)[nH]c(=O)c2)cc1,14.15,0.65
Clc1cncc(CN2CCC(Nc3n[nH]cc3-c3ccc4ncsc4c3)CC2)c1,13.33,0.82
COc1cc2ocnc2cc1-c1cc(C(=O)N2CCC(Oc3ccc(Cl)cc3)CC2)on1,0.11,0.58
CCc1ccc(OC2CCN(C(=O)c3cc(-c4ccc(OC)cc4OC)[nH]n3)CC2)cn1,4.18,1.64
CCOC1CCN(C(=O)c2n[nH]cc2-c2ccc3ncsc3c2)CC1,15.33,2.3
CC(C)(O)COC1CCN(C(=O)c2n[nH]cc2-c2ccc3ncsc3c2)CC1,1.01,19.55
COc1ccc(-c2cc(C(=O)N3CCC(OCC(C)(C)O)CC3)n[nH]2)c(OC)c1,15.47,2.45
O=C(c1n[nH]cc1-c1ccc2ocnc2c1)N1CCC(OC2CCN(C3CC3)CC2)CC1,1.5,11.47
Cn1cnc2ccc(-c3c[nH]nc3C(=O)N3CCC(Oc4ccc(C#N)cc4)CC3)cc21,0.31,84.96
COc1cc(F)ccc1-c1cc(C(=O)N2CCC(OC3CCN(C4CC4)CC3)CC2)[nH]n1,14.04,1.92
COc1ccc(-c2[nH]nc(C(=O)N3CCC(Oc4ccc(Cl)cc4)CC3)c2C)c(OC)c1,0.12,4.71
COc1cc(F)ccc1-c1cc(C(=O)N2CCC(Oc3cncc(Cl)c3)CC2)[nH]n1,2.8,1.58
N#Cc1ccc(OC2CCN(C(=O)c3n[nH]c4cccnc34)CC2)cc1,1.59,30.98
O=C(c1n[nH]c2cccnc12)N1CCC(OC2CCN(C3CC3)CC2)CC1,2.25,4.77
O=C(c1n[nH]c2cccnc12)N1CCC(Oc2cncc(Br)c2)CC1,3.25,11.2
COc1cc2c(cn1)c1ccn(CCCN3CCCCC3)c(=O)c1n2C,33.84,1.37
CN1CCC[C@@H](Cn2ccc3c([nH]c4cc(Cl)ccc43)c2=O)C1=O,46.42,0.79
CN1CCC[C@H](Cn2ccc3c([nH]c4cc(Cl)ccc43)c2=O)C1=O,43.07,0.9
Cn1c2cc(F)ccc2c2ccn(CCNC[C@@H]3CCC(=O)N3)c(=O)c21,20.3,1.9
CCOc1cnc2c(c1)[nH]c1c(=O)n(CCCN3CCCCC3)ccc12,31.91,1.33
O=C1Cc2ccc(-n3cc(OCC4CNC4)cn3)cc2N1,1.16,2.3
C[C@H](c1ccc(Nc2cccc(-c3cccnc3)n2)cc1)C1CCN(C)CC1,4.91,1.84
C[C@@H](c1ccc(Nc2cccc(-c3cccnc3)n2)cc1)C1CCN(C)CC1,6.68,1.44
COc1cncc(-c2nn(CCCN3CCCC3)c3ccc(O)cc23)c1,4.74,9.31
CN(C)C(=O)c1cn(C)c2ccc(OCCCN3CCCC3)cc12,3.11,8.24
CN1CCC(Cn2cc(Nc3cc(-c4cccnc4)ccn3)cn2)CC1,2.97,7.96
Cn1cc(-c2ccc(Cl)nc2)c2cc(OC3CNC3)ccc21,4.38,2.88
Cc1c(N)c(-c2ccc(OCCN3CCCCC3)cc2)cc2cnccc12,1.06,2.43
c1cncc(-c2cccc(Nc3cccc(-c4cn[nH]c4)n3)n2)c1,9.11,1.01
Cc1cc(-c2cccc(Nc3cccc(-c4cccnc4)n3)n2)[nH]n1,2.01,1.62
CNCCOc1ccc(-c2ccc3ncncc3c2)c(N)c1,12.57,1.31
c1cc2ccc(-c3ccc(OCCN(C4CC4)C4CC4)cc3)cc2cn1,0.08,3.48
CC(=O)Nc1ccnc(Nc2cccc(-c3cccnc3)n2)c1,13.99,2.5
CC(=O)Nc1cncc(Nc2cccc(-c3cccnc3)n2)c1,1.25,37.0
CC(=O)Nc1cc(Nc2cccc(-c3cccnc3)n2)ccn1,14.03,2.34
CC(=O)Nc1cccc(Nc2cccc(-c3cccc(F)c3)n2)n1,1.29,1.02
CC(=O)Nc1cccc(Nc2cc(-c3cccc(F)c3)ccn2)n1,1.06,1.3
NC(=O)Cc1cc(Nc2cc(-c3cccnc3)ccn2)ccn1,0.53,62.79
NC(=O)Cc1cc(Nc2cc(-c3cccc(F)c3)ccn2)ccn1,5.66,4.77
O=C(O)Cc1cccc(Nc2cccc(-c3cccnc3)n2)n1,3.13,5.09
