row_id,cv_iter,fold
3122,0,2
3123,0,2
3124,0,2
3125,0,2
3126,0,2
3127,0,2
3134,0,2
3136,0,2
3137,0,2
3141,0,2
3147,0,2
3148,0,2
3155,0,2
3157,0,2
3162,0,2
3164,0,2
3165,0,2
3170,0,2
3171,0,2
3172,0,2
3175,0,2
3178,0,2
3180,0,2
3186,0,2
3187,0,2
3196,0,2
3214,0,2
3224,0,2
3227,0,2
3228,0,2
3229,0,2
3230,0,2
3238,0,2
3239,0,2
3252,0,2
3273,0,2
3289,0,2
3295,0,2
3297,0,2
3299,0,2
3340,0,2
3343,0,2
3344,0,2
3345,0,2
3367,0,2
3368,0,2
3371,0,2
3380,0,2
3385,0,2
3386,0,2
3387,0,2
3388,0,2
3389,0,2
3391,0,2
3393,0,2
3395,0,2
3418,0,2
3430,0,2
3433,0,2
3435,0,2
3436,0,2
3437,0,2
3442,0,2
3443,0,2
3444,0,2
3445,0,2
3446,0,2
3459,0,2
3460,0,2
3472,0,2
3475,0,2
3476,0,2
3477,0,2
3478,0,2
3479,0,2
3480,0,2
3481,0,2
3482,0,2
3484,0,2
3485,0,2
3486,0,2
3487,0,2
3493,0,2
3508,0,2
3509,0,2
3511,0,2
3512,0,2
3516,0,2
3519,0,2
3520,0,2
3521,0,2
3523,0,2
3525,0,2
3526,0,2
3531,0,2
3532,0,2
3533,0,2
3547,0,2
3554,0,2
3555,0,2
3559,0,2
3560,0,2
3561,0,2
3562,0,2
3566,0,2
3567,0,2
3569,0,2
3570,0,2
3598,0,2
3599,0,2
3600,0,2
3601,0,2
3602,0,2
3603,0,2
3604,0,2
3605,0,2
3606,0,2
3608,0,2
3609,0,2
3612,0,2
3615,0,2
3616,0,2
3617,0,2
3628,0,2
3640,0,2
3641,0,2
3643,0,2
3644,0,2
3645,0,2
3649,0,2
3650,0,2
3652,0,2
3653,0,2
3655,0,2
3656,0,2
3658,0,2
3659,0,2
3662,0,2
3665,0,2
3668,0,2
3669,0,2
3670,0,2
3672,0,2
3676,0,2
3679,0,2
3681,0,2
3682,0,2
3684,0,2
3685,0,2
3686,0,2
3687,0,2
3688,0,2
3690,0,2
3706,0,2
3711,0,2
3736,0,2
3738,0,2
0,0,3
3,0,3
5,0,3
6,0,3
9,0,3
10,0,3
11,0,3
25,0,3
38,0,3
43,0,3
46,0,3
52,0,3
54,0,3
59,0,3
83,0,3
98,0,3
102,0,3
109,0,3
110,0,3
115,0,3
116,0,3
124,0,3
136,0,3
142,0,3
148,0,3
163,0,3
169,0,3
170,0,3
195,0,3
196,0,3
199,0,3
200,0,3
205,0,3
206,0,3
216,0,3
224,0,3
225,0,3
231,0,3
246,0,3
255,0,3
260,0,3
263,0,3
274,0,3
275,0,3
295,0,3
296,0,3
297,0,3
299,0,3
303,0,3
304,0,3
325,0,3
331,0,3
339,0,3
341,0,3
342,0,3
343,0,3
357,0,3
361,0,3
364,0,3
370,0,3
380,0,3
385,0,3
387,0,3
388,0,3
389,0,3
390,0,3
392,0,3
400,0,3
401,0,3
402,0,3
403,0,3
416,0,3
421,0,3
423,0,3
424,0,3
426,0,3
435,0,3
437,0,3
440,0,3
442,0,3
454,0,3
456,0,3
457,0,3
473,0,3
476,0,3
477,0,3
486,0,3
487,0,3
493,0,3
507,0,3
516,0,3
517,0,3
519,0,3
520,0,3
522,0,3
523,0,3
524,0,3
525,0,3
526,0,3
533,0,3
534,0,3
535,0,3
537,0,3
540,0,3
541,0,3
542,0,3
545,0,3
550,0,3
551,0,3
554,0,3
556,0,3
558,0,3
561,0,3
571,0,3
572,0,3
573,0,3
576,0,3
577,0,3
581,0,3
582,0,3
589,0,3
594,0,3
595,0,3
604,0,3
615,0,3
617,0,3
633,0,3
634,0,3
635,0,3
641,0,3
651,0,3
663,0,3
678,0,3
696,0,3
697,0,3
698,0,3
699,0,3
701,0,3
704,0,3
707,0,3
710,0,3
711,0,3
727,0,3
729,0,3
730,0,3
731,0,3
732,0,3
735,0,3
740,0,3
744,0,3
747,0,3
753,0,3
759,0,3
764,0,3
777,0,3
780,0,3
787,0,3
788,0,3
789,0,3
790,0,3
796,0,3
799,0,3
800,0,3
811,0,3
816,0,3
818,0,3
822,0,3
833,0,3
851,0,3
852,0,3
855,0,3
869,0,3
873,0,3
874,0,3
877,0,3
878,0,3
879,0,3
880,0,3
881,0,3
883,0,3
889,0,3
894,0,3
898,0,3
899,0,3
900,0,3
918,0,3
921,0,3
922,0,3
924,0,3
929,0,3
936,0,3
942,0,3
943,0,3
952,0,3
960,0,3
961,0,3
962,0,3
968,0,3
972,0,3
981,0,3
982,0,3
998,0,3
999,0,3
1000,0,3
1009,0,3
1010,0,3
1011,0,3
1013,0,3
1014,0,3
1018,0,3
1024,0,3
1028,0,3
1030,0,3
1031,0,3
1039,0,3
1040,0,3
1046,0,3
1049,0,3
1059,0,3
1060,0,3
1068,0,3
1071,0,3
1073,0,3
1074,0,3
1090,0,3
1092,0,3
1096,0,3
1098,0,3
1103,0,3
1110,0,3
1115,0,3
1117,0,3
1119,0,3
1120,0,3
1121,0,3
1122,0,3
1130,0,3
1136,0,3
1158,0,3
1159,0,3
1163,0,3
1168,0,3
1170,0,3
1172,0,3
1173,0,3
1181,0,3
1182,0,3
1190,0,3
1193,0,3
1194,0,3
1204,0,3
1205,0,3
1206,0,3
1214,0,3
1217,0,3
1218,0,3
1219,0,3
1220,0,3
1245,0,3
1246,0,3
1247,0,3
1248,0,3
1251,0,3
1254,0,3
1263,0,3
1265,0,3
1267,0,3
1268,0,3
1270,0,3
1271,0,3
1275,0,3
1277,0,3
1289,0,3
1291,0,3
1293,0,3
1296,0,3
1299,0,3
1306,0,3
1308,0,3
1313,0,3
1320,0,3
1321,0,3
1326,0,3
1327,0,3
1329,0,3
1330,0,3
1336,0,3
1340,0,3
1344,0,3
1353,0,3
1354,0,3
1357,0,3
1362,0,3
1366,0,3
1368,0,3
1369,0,3
1372,0,3
1373,0,3
1375,0,3
1378,0,3
1379,0,3
1381,0,3
1382,0,3
1385,0,3
1388,0,3
1401,0,3
1419,0,3
1423,0,3
1426,0,3
1427,0,3
1431,0,3
1438,0,3
1440,0,3
1443,0,3
1444,0,3
1447,0,3
1449,0,3
1458,0,3
1459,0,3
1460,0,3
1462,0,3
1463,0,3
1468,0,3
1470,0,3
1471,0,3
1475,0,3
1476,0,3
1477,0,3
1481,0,3
1482,0,3
1491,0,3
1497,0,3
1505,0,3
1506,0,3
1507,0,3
1511,0,3
1515,0,3
1516,0,3
1517,0,3
1522,0,3
1523,0,3
1525,0,3
1531,0,3
1535,0,3
1544,0,3
1545,0,3
1556,0,3
1557,0,3
1558,0,3
1559,0,3
1560,0,3
1561,0,3
1575,0,3
1576,0,3
1577,0,3
1585,0,3
1594,0,3
1595,0,3
1597,0,3
1606,0,3
1608,0,3
1610,0,3
1611,0,3
1615,0,3
1616,0,3
1619,0,3
1620,0,3
1621,0,3
1623,0,3
1630,0,3
1633,0,3
1652,0,3
1655,0,3
1659,0,3
1667,0,3
1670,0,3
1671,0,3
1672,0,3
1673,0,3
1675,0,3
1676,0,3
1678,0,3
1687,0,3
1690,0,3
1692,0,3
1694,0,3
1699,0,3
1706,0,3
1707,0,3
1711,0,3
1712,0,3
1720,0,3
1725,0,3
1726,0,3
1727,0,3
1728,0,3
1729,0,3
1730,0,3
1731,0,3
1734,0,3
1736,0,3
1741,0,3
1744,0,3
1746,0,3
1747,0,3
1768,0,3
1775,0,3
1779,0,3
1780,0,3
1786,0,3
1788,0,3
1789,0,3
1791,0,3
1802,0,3
1803,0,3
1805,0,3
1806,0,3
1807,0,3
1809,0,3
1811,0,3
1812,0,3
1820,0,3
1825,0,3
1828,0,3
1833,0,3
1834,0,3
1841,0,3
1846,0,3
1849,0,3
1850,0,3
1853,0,3
1854,0,3
1861,0,3
1879,0,3
1882,0,3
1884,0,3
1895,0,3
1900,0,3
1901,0,3
1902,0,3
1906,0,3
1911,0,3
1912,0,3
1913,0,3
1914,0,3
1915,0,3
1916,0,3
1917,0,3
1918,0,3
1919,0,3
1926,0,3
1948,0,3
1953,0,3
1954,0,3
1955,0,3
1965,0,3
1966,0,3
1975,0,3
1976,0,3
1988,0,3
1990,0,3
1991,0,3
1995,0,3
1996,0,3
1999,0,3
2021,0,3
2037,0,3
2041,0,3
2070,0,3
2071,0,3
2073,0,3
2083,0,3
2084,0,3
2107,0,3
2124,0,3
2128,0,3
2129,0,3
2134,0,3
2135,0,3
2138,0,3
2140,0,3
2147,0,3
2153,0,3
2156,0,3
2160,0,3
2163,0,3
2187,0,3
2200,0,3
2201,0,3
2206,0,3
2209,0,3
2223,0,3
2234,0,3
2247,0,3
2248,0,3
2256,0,3
2295,0,3
2301,0,3
2302,0,3
2314,0,3
2341,0,3
2353,0,3
2354,0,3
2355,0,3
2368,0,3
2372,0,3
2373,0,3
2379,0,3
2382,0,3
2398,0,3
2401,0,3
2402,0,3
2405,0,3
2409,0,3
2410,0,3
2411,0,3
2424,0,3
2426,0,3
2428,0,3
2442,0,3
2443,0,3
2447,0,3
2448,0,3
2454,0,3
2455,0,3
2464,0,3
2465,0,3
2468,0,3
2470,0,3
2472,0,3
2477,0,3
2495,0,3
2496,0,3
2500,0,3
2513,0,3
2514,0,3
2517,0,3
2518,0,3
2520,0,3
2525,0,3
2526,0,3
2538,0,3
2542,0,3
2561,0,3
2562,0,3
2568,0,3
2569,0,3
2573,0,3
2580,0,3
2581,0,3
2582,0,3
2612,0,3
2618,0,3
2621,0,3
2627,0,3
2630,0,3
2633,0,3
2643,0,3
2668,0,3
2670,0,3
2672,0,3
2679,0,3
2695,0,3
2696,0,3
2701,0,3
2706,0,3
2708,0,3
2709,0,3
2710,0,3
2711,0,3
2712,0,3
2715,0,3
2716,0,3
2730,0,3
2731,0,3
2738,0,3
2745,0,3
2753,0,3
2754,0,3
2761,0,3
2764,0,3
2765,0,3
2771,0,3
2778,0,3
2786,0,3
2798,0,3
2805,0,3
2813,0,3
2823,0,3
2830,0,3
2841,0,3
2842,0,3
2855,0,3
2856,0,3
2885,0,3
2888,0,3
2893,0,3
2906,0,3
2921,0,3
2937,0,3
2959,0,3
2963,0,3
2967,0,3
2968,0,3
2975,0,3
2981,0,3
2985,0,3
2987,0,3
2989,0,3
3007,0,3
3008,0,3
3010,0,3
3011,0,3
3012,0,3
3013,0,3
3014,0,3
3016,0,3
3022,0,3
3044,0,3
3045,0,3
3055,0,3
3069,0,3
3070,0,3
3080,0,3
3092,0,3
3093,0,3
3094,0,3
3095,0,3
3096,0,3
3104,0,3
3105,0,3
3106,0,3
3107,0,3
3108,0,3
3109,0,3
3110,0,3
3117,0,3
3119,0,3
3135,0,3
3139,0,3
3144,0,3
3145,0,3
3158,0,3
3177,0,3
3182,0,3
3197,0,3
3198,0,3
3199,0,3
3204,0,3
3205,0,3
3209,0,3
3210,0,3
3211,0,3
3220,0,3
3223,0,3
3226,0,3
3240,0,3
3247,0,3
3248,0,3
3249,0,3
3251,0,3
3261,0,3
3269,0,3
3278,0,3
3291,0,3
3292,0,3
3293,0,3
3294,0,3
3296,0,3
3298,0,3
3300,0,3
3301,0,3
3302,0,3
3304,0,3
3305,0,3
3324,0,3
3325,0,3
3326,0,3
3330,0,3
3332,0,3
3337,0,3
3338,0,3
3339,0,3
3352,0,3
3364,0,3
3366,0,3
3372,0,3
3373,0,3
3390,0,3
3398,0,3
3400,0,3
3403,0,3
3407,0,3
3410,0,3
3415,0,3
3417,0,3
3427,0,3
3428,0,3
3431,0,3
3432,0,3
3440,0,3
3448,0,3
3451,0,3
3457,0,3
3461,0,3
3462,0,3
3463,0,3
3474,0,3
3492,0,3
3498,0,3
3499,0,3
3504,0,3
3505,0,3
3507,0,3
3515,0,3
3527,0,3
3528,0,3
3536,0,3
3538,0,3
3540,0,3
3542,0,3
3543,0,3
3544,0,3
3558,0,3
3563,0,3
3564,0,3
3582,0,3
3587,0,3
3596,0,3
3597,0,3
3614,0,3
3622,0,3
3631,0,3
3635,0,3
3636,0,3
3638,0,3
3642,0,3
3646,0,3
3666,0,3
3689,0,3
3695,0,3
3700,0,3
3707,0,3
3710,0,3
3713,0,3
3714,0,3
3718,0,3
3719,0,3
3722,0,3
7,0,4
8,0,4
36,0,4
44,0,4
50,0,4
51,0,4
53,0,4
55,0,4
57,0,4
58,0,4
61,0,4
68,0,4
86,0,4
95,0,4
101,0,4
104,0,4
145,0,4
154,0,4
155,0,4
156,0,4
157,0,4
158,0,4
160,0,4
161,0,4
164,0,4
165,0,4
166,0,4
168,0,4
171,0,4
176,0,4
177,0,4
178,0,4
181,0,4
182,0,4
184,0,4
186,0,4
188,0,4
193,0,4
212,0,4
222,0,4
227,0,4
228,0,4
239,0,4
240,0,4
245,0,4
252,0,4
253,0,4
254,0,4
279,0,4
298,0,4
301,0,4
302,0,4
305,0,4
350,0,4
352,0,4
360,0,4
368,0,4
375,0,4
382,0,4
395,0,4
407,0,4
408,0,4
410,0,4
420,0,4
427,0,4
430,0,4
434,0,4
439,0,4
444,0,4
447,0,4
460,0,4
461,0,4
462,0,4
469,0,4
475,0,4
481,0,4
513,0,4
527,0,4
536,0,4
538,0,4
539,0,4
553,0,4
583,0,4
591,0,4
592,0,4
593,0,4
596,0,4
606,0,4
607,0,4
608,0,4
610,0,4
611,0,4
612,0,4
616,0,4
620,0,4
627,0,4
628,0,4
631,0,4
636,0,4
637,0,4
642,0,4
643,0,4
644,0,4
647,0,4
652,0,4
662,0,4
665,0,4
667,0,4
675,0,4
676,0,4
685,0,4
690,0,4
700,0,4
702,0,4
703,0,4
713,0,4
719,0,4
720,0,4
723,0,4
738,0,4
745,0,4
748,0,4
749,0,4
754,0,4
756,0,4
761,0,4
765,0,4
766,0,4
773,0,4
774,0,4
784,0,4
785,0,4
817,0,4
823,0,4
837,0,4
842,0,4
853,0,4
860,0,4
865,0,4
867,0,4
870,0,4
887,0,4
896,0,4
901,0,4
912,0,4
914,0,4
915,0,4
916,0,4
926,0,4
927,0,4
930,0,4
932,0,4
939,0,4
956,0,4
965,0,4
976,0,4
983,0,4
1002,0,4
1004,0,4
1005,0,4
1007,0,4
1015,0,4
1029,0,4
1032,0,4
1051,0,4
1053,0,4
1056,0,4
1058,0,4
1079,0,4
1082,0,4
1083,0,4
1085,0,4
1086,0,4
1089,0,4
1095,0,4
1102,0,4
1111,0,4
1129,0,4
1142,0,4
1143,0,4
1153,0,4
1155,0,4
1156,0,4
1161,0,4
1162,0,4
1166,0,4
1169,0,4
1185,0,4
1188,0,4
1195,0,4
1199,0,4
1200,0,4
1216,0,4
1221,0,4
1222,0,4
1224,0,4
1226,0,4
1230,0,4
1232,0,4
1244,0,4
1269,0,4
1272,0,4
1273,0,4
1274,0,4
1290,0,4
1292,0,4
1295,0,4
1309,0,4
1312,0,4
1316,0,4
1322,0,4
1323,0,4
1335,0,4
1343,0,4
1346,0,4
1351,0,4
1352,0,4
1356,0,4
1380,0,4
1386,0,4
1393,0,4
1394,0,4
1397,0,4
1402,0,4
1425,0,4
1432,0,4
1436,0,4
1437,0,4
1442,0,4
1452,0,4
1453,0,4
1466,0,4
1484,0,4
1485,0,4
1489,0,4
1490,0,4
1492,0,4
1498,0,4
1501,0,4
1504,0,4
1513,0,4
1519,0,4
1529,0,4
1530,0,4
1537,0,4
1540,0,4
1541,0,4
1552,0,4
1567,0,4
1568,0,4
1570,0,4
1572,0,4
1573,0,4
1574,0,4
1583,0,4
1591,0,4
1599,0,4
1600,0,4
1613,0,4
1632,0,4
1635,0,4
1636,0,4
1638,0,4
1639,0,4
1641,0,4
1653,0,4
1658,0,4
1681,0,4
1688,0,4
1691,0,4
1695,0,4
1696,0,4
1697,0,4
1698,0,4
1702,0,4
1704,0,4
1718,0,4
1719,0,4
1742,0,4
1752,0,4
1787,0,4
1829,0,4
1830,0,4
1843,0,4
1844,0,4
1845,0,4
1847,0,4
1848,0,4
1851,0,4
1852,0,4
1856,0,4
1860,0,4
1871,0,4
1872,0,4
1881,0,4
1887,0,4
1888,0,4
1897,0,4
1921,0,4
1922,0,4
1924,0,4
1930,0,4
1931,0,4
1932,0,4
1933,0,4
1937,0,4
1938,0,4
1941,0,4
1945,0,4
1946,0,4
1956,0,4
1961,0,4
1969,0,4
1970,0,4
1977,0,4
1978,0,4
1981,0,4
1983,0,4
1989,0,4
1993,0,4
1994,0,4
2002,0,4
2004,0,4
2006,0,4
2008,0,4
2009,0,4
2012,0,4
2014,0,4
2017,0,4
2018,0,4
2036,0,4
2043,0,4
2044,0,4
2048,0,4
2049,0,4
2056,0,4
2060,0,4
2062,0,4
2072,0,4
2074,0,4
2082,0,4
2086,0,4
2096,0,4
2100,0,4
2108,0,4
2109,0,4
2110,0,4
2111,0,4
2112,0,4
2113,0,4
2115,0,4
2116,0,4
2122,0,4
2132,0,4
2133,0,4
2136,0,4
2137,0,4
2143,0,4
2144,0,4
2146,0,4
2149,0,4
2157,0,4
2158,0,4
2159,0,4
2161,0,4
2162,0,4
2165,0,4
2170,0,4
2171,0,4
2175,0,4
2177,0,4
2180,0,4
2189,0,4
2190,0,4
2192,0,4
2193,0,4
2196,0,4
2197,0,4
2198,0,4
2199,0,4
2207,0,4
2211,0,4
2212,0,4
2213,0,4
2216,0,4
2217,0,4
2227,0,4
2228,0,4
2231,0,4
2237,0,4
2238,0,4
2241,0,4
2242,0,4
2250,0,4
2251,0,4
2255,0,4
2257,0,4
2258,0,4
2259,0,4
2262,0,4
2265,0,4
2267,0,4
2270,0,4
2271,0,4
2272,0,4
2273,0,4
2274,0,4
2275,0,4
2276,0,4
2277,0,4
2278,0,4
2281,0,4
2285,0,4
2286,0,4
2291,0,4
2294,0,4
2305,0,4
2306,0,4
2307,0,4
2308,0,4
2309,0,4
2310,0,4
2311,0,4
2313,0,4
2317,0,4
2319,0,4
2320,0,4
2325,0,4
2327,0,4
2329,0,4
2333,0,4
2336,0,4
2342,0,4
2343,0,4
2345,0,4
2348,0,4
2360,0,4
2361,0,4
2363,0,4
2364,0,4
2367,0,4
2371,0,4
2375,0,4
2378,0,4
2381,0,4
2383,0,4
2388,0,4
2396,0,4
2406,0,4
2408,0,4
2414,0,4
2415,0,4
2418,0,4
2423,0,4
2429,0,4
2433,0,4
2434,0,4
2435,0,4
2436,0,4
2441,0,4
2444,0,4
2445,0,4
2450,0,4
2451,0,4
2452,0,4
2466,0,4
2467,0,4
2469,0,4
2471,0,4
2473,0,4
2474,0,4
2478,0,4
2481,0,4
2486,0,4
2487,0,4
2490,0,4
2497,0,4
2498,0,4
2501,0,4
2516,0,4
2524,0,4
2527,0,4
2528,0,4
2529,0,4
2531,0,4
2540,0,4
2560,0,4
2571,0,4
2572,0,4
2588,0,4
2589,0,4
2591,0,4
2592,0,4
2594,0,4
2597,0,4
2602,0,4
2605,0,4
2606,0,4
2610,0,4
2611,0,4
2613,0,4
2614,0,4
2615,0,4
2616,0,4
2619,0,4
2620,0,4
2631,0,4
2632,0,4
2639,0,4
2641,0,4
2655,0,4
2658,0,4
2659,0,4
2660,0,4
2671,0,4
2676,0,4
2681,0,4
2682,0,4
2684,0,4
2685,0,4
2699,0,4
2702,0,4
2704,0,4
2705,0,4
2707,0,4
2717,0,4
2724,0,4
2732,0,4
2735,0,4
2736,0,4
2737,0,4
2739,0,4
2740,0,4
2741,0,4
2743,0,4
2756,0,4
2766,0,4
2773,0,4
2774,0,4
2777,0,4
2788,0,4
2789,0,4
2790,0,4
2792,0,4
2796,0,4
2802,0,4
2821,0,4
2826,0,4
2833,0,4
2836,0,4
2844,0,4
2846,0,4
2850,0,4
2854,0,4
2857,0,4
2862,0,4
2866,0,4
2869,0,4
2870,0,4
2897,0,4
2898,0,4
2900,0,4
2901,0,4
2907,0,4
2908,0,4
2910,0,4
2911,0,4
2913,0,4
2915,0,4
2916,0,4
2917,0,4
2941,0,4
2942,0,4
2943,0,4
2944,0,4
2945,0,4
2946,0,4
2947,0,4
2948,0,4
2949,0,4
2951,0,4
2952,0,4
2955,0,4
2960,0,4
2961,0,4
2962,0,4
2974,0,4
2976,0,4
2995,0,4
2996,0,4
2997,0,4
3004,0,4
3005,0,4
3006,0,4
3023,0,4
3024,0,4
3027,0,4
3030,0,4
3031,0,4
3032,0,4
3033,0,4
3034,0,4
3042,0,4
3051,0,4
3052,0,4
3053,0,4
3054,0,4
3059,0,4
3066,0,4
3071,0,4
3076,0,4
3097,0,4
3098,0,4
3101,0,4
3102,0,4
3114,0,4
3115,0,4
3131,0,4
3132,0,4
3138,0,4
3146,0,4
3149,0,4
3159,0,4
3160,0,4
3166,0,4
3167,0,4
3169,0,4
3174,0,4
3183,0,4
3184,0,4
3188,0,4
3193,0,4
3215,0,4
3216,0,4
3217,0,4
3218,0,4
3222,0,4
3225,0,4
3231,0,4
3232,0,4
3233,0,4
3237,0,4
3241,0,4
3242,0,4
3245,0,4
3246,0,4
3253,0,4
3266,0,4
3267,0,4
3268,0,4
3270,0,4
3271,0,4
3272,0,4
3287,0,4
3308,0,4
3309,0,4
3311,0,4
3313,0,4
3314,0,4
3315,0,4
3316,0,4
3317,0,4
3318,0,4
3322,0,4
3323,0,4
3331,0,4
3333,0,4
3334,0,4
3335,0,4
3336,0,4
3342,0,4
3346,0,4
3347,0,4
3348,0,4
3349,0,4
3350,0,4
3355,0,4
3360,0,4
3361,0,4
3363,0,4
3370,0,4
3377,0,4
3378,0,4
3379,0,4
3381,0,4
3382,0,4
3383,0,4
3384,0,4
3394,0,4
3396,0,4
3402,0,4
3414,0,4
3416,0,4
3425,0,4
3434,0,4
3452,0,4
3453,0,4
3454,0,4
3458,0,4
3466,0,4
3469,0,4
3470,0,4
3471,0,4
3488,0,4
3490,0,4
3491,0,4
3501,0,4
3502,0,4
3506,0,4
3513,0,4
3534,0,4
3535,0,4
3551,0,4
3556,0,4
3557,0,4
3585,0,4
3586,0,4
3591,0,4
3593,0,4
3594,0,4
3595,0,4
3610,0,4
3611,0,4
3621,0,4
3630,0,4
3633,0,4
3634,0,4
3648,0,4
3654,0,4
3667,0,4
3673,0,4
3677,0,4
3678,0,4
3691,0,4
3692,0,4
3699,0,4
3701,0,4
3702,0,4
3703,0,4
3705,0,4
3720,0,4
3721,0,4
3730,0,4
3731,0,4
3732,0,4
3734,0,4
3739,0,4
1,1,0
3,1,0
4,1,0
17,1,0
18,1,0
19,1,0
20,1,0
21,1,0
22,1,0
23,1,0
24,1,0
28,1,0
38,1,0
39,1,0
40,1,0
41,1,0
43,1,0
59,1,0
60,1,0
63,1,0
64,1,0
65,1,0
66,1,0
67,1,0
69,1,0
70,1,0
71,1,0
81,1,0
84,1,0
86,1,0
89,1,0
93,1,0
107,1,0
115,1,0
116,1,0
117,1,0
119,1,0
123,1,0
124,1,0
125,1,0
141,1,0
142,1,0
143,1,0
161,1,0
169,1,0
174,1,0
181,1,0
183,1,0
189,1,0
194,1,0
201,1,0
208,1,0
209,1,0
215,1,0
222,1,0
227,1,0
228,1,0
229,1,0
230,1,0
236,1,0
237,1,0
240,1,0
246,1,0
250,1,0
251,1,0
274,1,0
275,1,0
280,1,0
300,1,0
311,1,0
318,1,0
320,1,0
339,1,0
340,1,0
344,1,0
346,1,0
347,1,0
348,1,0
356,1,0
359,1,0
360,1,0
369,1,0
371,1,0
372,1,0
379,1,0
394,1,0
395,1,0
406,1,0
416,1,0
423,1,0
425,1,0
428,1,0
429,1,0
432,1,0
433,1,0
436,1,0
440,1,0
441,1,0
443,1,0
465,1,0
466,1,0
473,1,0
478,1,0
484,1,0
491,1,0
503,1,0
504,1,0
516,1,0
517,1,0
519,1,0
521,1,0
531,1,0
532,1,0
538,1,0
544,1,0
552,1,0
555,1,0
557,1,0
565,1,0
568,1,0
570,1,0
582,1,0
588,1,0
590,1,0
591,1,0
592,1,0
593,1,0
597,1,0
604,1,0
616,1,0
617,1,0
618,1,0
619,1,0
621,1,0
623,1,0
627,1,0
628,1,0
641,1,0
645,1,0
656,1,0
658,1,0
660,1,0
661,1,0
665,1,0
668,1,0
674,1,0
692,1,0
694,1,0
697,1,0
700,1,0
712,1,0
724,1,0
727,1,0
730,1,0
731,1,0
732,1,0
736,1,0
738,1,0
742,1,0
744,1,0
747,1,0
755,1,0
760,1,0
761,1,0
767,1,0
768,1,0
776,1,0
777,1,0
790,1,0
802,1,0
803,1,0
819,1,0
833,1,0
837,1,0
848,1,0
851,1,0
855,1,0
856,1,0
859,1,0
870,1,0
873,1,0
877,1,0
886,1,0
888,1,0
889,1,0
894,1,0
907,1,0
912,1,0
914,1,0
917,1,0
927,1,0
932,1,0
934,1,0
935,1,0
939,1,0
944,1,0
945,1,0
949,1,0
955,1,0
961,1,0
962,1,0
971,1,0
972,1,0
980,1,0
981,1,0
982,1,0
984,1,0
985,1,0
1011,1,0
1012,1,0
1014,1,0
1018,1,0
1027,1,0
1035,1,0
1037,1,0
1038,1,0
1045,1,0
1058,1,0
1062,1,0
1064,1,0
1065,1,0
1067,1,0
1069,1,0
1073,1,0
1082,1,0
1083,1,0
1085,1,0
1091,1,0
1106,1,0
1109,1,0
1117,1,0
1118,1,0
1120,1,0
1121,1,0
1129,1,0
1130,1,0
1131,1,0
1133,1,0
1136,1,0
1142,1,0
1143,1,0
1150,1,0
1151,1,0
1153,1,0
1154,1,0
1156,1,0
1157,1,0
1161,1,0
1162,1,0
1168,1,0
1169,1,0
1170,1,0
1176,1,0
1177,1,0
1191,1,0
1192,1,0
1202,1,0
1206,1,0
1216,1,0
1223,1,0
1224,1,0
1226,1,0
1247,1,0
1251,1,0
1257,1,0
1259,1,0
1260,1,0
1290,1,0
1291,1,0
1293,1,0
1314,1,0
1317,1,0
1329,1,0
1334,1,0
1344,1,0
1346,1,0
1348,1,0
1349,1,0
1350,1,0
1353,1,0
1354,1,0
1358,1,0
1359,1,0
1365,1,0
1370,1,0
1371,1,0
1381,1,0
1399,1,0
1402,1,0
1406,1,0
1407,1,0
1408,1,0
1411,1,0
1422,1,0
1432,1,0
1439,1,0
1450,1,0
1459,1,0
1460,1,0
1467,1,0
1470,1,0
1491,1,0
1499,1,0
1503,1,0
1504,1,0
1510,1,0
1512,1,0
1517,1,0
1521,1,0
1524,1,0
1527,1,0
1541,1,0
1547,1,0
1552,1,0
1556,1,0
1557,1,0
1558,1,0
1559,1,0
1560,1,0
1561,1,0
1567,1,0
1568,1,0
1575,1,0
1580,1,0
1581,1,0
1582,1,0
1583,1,0
1586,1,0
1587,1,0
1588,1,0
1589,1,0
1590,1,0
1615,1,0
1616,1,0
1617,1,0
1618,1,0
1619,1,0
1625,1,0
1626,1,0
1629,1,0
1644,1,0
1645,1,0
1653,1,0
1657,1,0
1660,1,0
1661,1,0
1667,1,0
1668,1,0
1669,1,0
1674,1,0
1677,1,0
1684,1,0
1685,1,0
1686,1,0
1688,1,0
1691,1,0
1703,1,0
1708,1,0
1744,1,0
1745,1,0
1751,1,0
1762,1,0
1776,1,0
1787,1,0
1823,1,0
1829,1,0
1842,1,0
1853,1,0
1861,1,0
1869,1,0
1882,1,0
1892,1,0
1896,1,0
1897,1,0
1906,1,0
1909,1,0
1939,1,0
1940,1,0
1943,1,0
1951,1,0
1952,1,0
1954,1,0
1955,1,0
1966,1,0
1972,1,0
1973,1,0
1988,1,0
1995,1,0
1996,1,0
1998,1,0
2023,1,0
2024,1,0
2025,1,0
2026,1,0
2029,1,0
2030,1,0
2031,1,0
2036,1,0
2037,1,0
2041,1,0
2045,1,0
2046,1,0
2047,1,0
2052,1,0
2070,1,0
2071,1,0
2073,1,0
2077,1,0
2079,1,0
2085,1,0
2087,1,0
2088,1,0
2093,1,0
2097,1,0
2103,1,0
2118,1,0
2121,1,0
2124,1,0
2125,1,0
2127,1,0
2131,1,0
2132,1,0
2138,1,0
2142,1,0
2145,1,0
2146,1,0
